review,rating
Battery is really good and I love itREAD MORE,3
Vary nice productsREAD MORE,5
It is very niceREAD MORE,5
just.. go for it...READ MORE,5
Worthy for moneyREAD MORE,3
The delivery Agent was excellent in behaviour.READ MORE,5
Very badREAD MORE,1
Nice watchREAD MORE,5
Nice proud ! Only music control not operateREAD MORE,4
Looks great❤️READ MORE,5
"Very Good product. As i always prefer mi band, it serves very good. Full touch screen , watch faces, customised faces and many more sports activities.. and the battery backup is so good. Look wise great, functioning well and what u need more?? Go and buy ..👍😀READ MORE",5
Super BandREAD MORE,5
GdREAD MORE,5
Superb band.READ MORE,5
Looking good awesomeREAD MORE,4
Good productREAD MORE,5
Value for moneyREAD MORE,5
Super qualityREAD MORE,4
Happy with this smart band. Before buying Every time i get a notification take the phone from pocket and saw the notifications. After buying this when i get a notification whether they are important then i take the mobile. its also water resistance and i feel band is good in sleep tracking also. but not in herart rate sensor measurment. its ok.READ MORE,5
GoodREAD MORE,5
Good productREAD MORE,5
Good band........READ MORE,5
"Initially I have problem backup problem with this band. After wonderful support MI Service centre, it works good....Thanks to MI...READ MORE",4
So far so good. Charge is good enough. Pairing to phone was easy.Little difficult to remove the dial from strap. Need to remove dial to charge.Easy to operate.More charge will consume if connected to Bluetooth. Quick delivery.Bought it for Rs 2299.READ MORE,5
Nice productREAD MORE,4
It's Products Is excellentREAD MORE,5
Nice productREAD MORE,5
Nice oneREAD MORE,5
OkREAD MORE,4
"Looks good and value for money, charging is awesome. Once charged more than one week it is working.READ MORE",5
Good productREAD MORE,5
ExpectedREAD MORE,5
Superb qualityREAD MORE,4
Mi smart Band 4 really very nice.Lifestyle make smart & healthy.READ MORE,5
Good productREAD MORE,5
Good ProductREAD MORE,5
Awesome.Very HappyREAD MORE,5
Excellent product does what the ad says. Great for the price.READ MORE,5
No song play and no video no image in there watchREAD MORE,1
Love it but heart'sensor not working properlyREAD MORE,4
Good productREAD MORE,4
Worth the moneyREAD MORE,5
Very good bandREAD MORE,5
Excellent smart watchREAD MORE,5
GoodREAD MORE,5
"This is my second mi 4 band,trust me it is not a weste of money you can buy it without any hegiREAD MORE",5
NiceREAD MORE,4
Good productREAD MORE,5
Best band under2500READ MORE,5
"Without any doubt, band is too good.But flipkart delivered us opened product.READ MORE",5
Aswome bandREAD MORE,5
Best watchREAD MORE,4
Nice supperREAD MORE,5
Good quality bettery long lastingREAD MORE,4
A very good gadjetREAD MORE,5
Superb band.READ MORE,5
Looking good awesomeREAD MORE,4
Good productREAD MORE,5
Value for moneyREAD MORE,5
Super qualityREAD MORE,4
Happy with this smart band. Before buying Every time i get a notification take the phone from pocket and saw the notifications. After buying this when i get a notification whether they are important then i take the mobile. its also water resistance and i feel band is good in sleep tracking also. but not in herart rate sensor measurment. its ok.READ MORE,5
GoodREAD MORE,5
Good productREAD MORE,5
Good band........READ MORE,5
"Initially I have problem backup problem with this band. After wonderful support MI Service centre, it works good....Thanks to MI...READ MORE",4
So far so good. Charge is good enough. Pairing to phone was easy.Little difficult to remove the dial from strap. Need to remove dial to charge.Easy to operate.More charge will consume if connected to Bluetooth. Quick delivery.Bought it for Rs 2299.READ MORE,5
Nice productREAD MORE,4
It's Products Is excellentREAD MORE,5
Nice productREAD MORE,5
Nice oneREAD MORE,5
OkREAD MORE,4
"Looks good and value for money, charging is awesome. Once charged more than one week it is working.READ MORE",5
Good productREAD MORE,5
ExpectedREAD MORE,5
Superb qualityREAD MORE,4
Writing this review after using for four months. This is my third MI band in the series and as usual totally value for money. Best battery backup in the segment-With heavy usage 10 - 12 days and with normal usage 20-22 days.READ MORE,5
Nice productREAD MORE,4
Good productREAD MORE,4
"Good product the most good thing is that it can be connected to any phone not only mi. Value for money. It  has many options like heart beat monitor,exercise option etc.READ MORE",5
NiceREAD MORE,4
𝓢𝓾𝓹𝓮𝓻READ MORE,5
Perfect for the money tag.....even better than mi band 5READ MORE,5
Nice 👍READ MORE,5
"Excellent product,  just excellent... helps me keep tract of every movement. Works just as advertised.  Feels very light and comfortable to use, I love to wear this 24x7.READ MORE",5
Best watchREAD MORE,5
PerfectREAD MORE,5
Nice productREAD MORE,5
Super watchREAD MORE,5
Battery drain very fast and Flipkart is not ready to replace or returnREAD MORE,1
GoodREAD MORE,4
Good productREAD MORE,5
Ultimate looking sexy....READ MORE,5
Wrost productREAD MORE,2
Very nice product 😊READ MORE,5
Absolutely goodREAD MORE,5
Superb watch best featuresREAD MORE,5
Good niceREAD MORE,5
Good👍 🤟super ❤READ MORE,5
nice productREAD MORE,5
Amazing productREAD MORE,5
I have no received any productREAD MORE,1
Very nice smart band👌👌😀😀READ MORE,4
Wonder full band but the problem is heart rate. It is very slow. It shows the bp very slowly. But over all it is very nice productREAD MORE,4
It isn't workingREAD MORE,5
NiceREAD MORE,4
GoodREAD MORE,4
Excellent BandI am not a heavy user.I used about 31 days still there is 15% remaining.I bought this band for using it as a watch. I hided all options and only Watch face were enabled I I got More than 30 days which is better than Company promised.I tested the heart rate sensor and it is working very well and it shows accurate results. Brightness level are very good and we can easily see the screen even in bright sun.I bought Mi band 4 for 1899 during The Big Billion Days sale.I will reco...READ MORE,5
Its very nice in battery back up put their some problems with detection of activities.READ MORE,4
👌👌nice productREAD MORE,5
Good product and comfrtable hand watchREAD MORE,3
Awesome band fabulous looking smart Verry smoothing like is good brandREAD MORE,5
Nice product tq FlipkartREAD MORE,4
Nice watch ❣️❣️❣️😍READ MORE,5
Awesome performance and battery lifeREAD MORE,5
BestREAD MORE,5
Bad qualityREAD MORE,1
GudREAD MORE,5
GoodREAD MORE,4
Nice  smart watchREAD MORE,5
Nice Product.READ MORE,5
Using more than 6 months 🤟🏻 no issues till now.READ MORE,5
GoodREAD MORE,5
nice i love thisREAD MORE,5
Super dandREAD MORE,5
Good ExperienceREAD MORE,5
OkREAD MORE,5
Low quantityREAD MORE,1
Nice band. Batterylife is very long. I like itREAD MORE,4
Excellent band. Does the job.READ MORE,5
Bad😔😔😔READ MORE,1
Charging system not goodREAD MORE,1
Nice watchREAD MORE,5
Nice.....READ MORE,5
AverageREAD MORE,5
GoodREAD MORE,3
Very nice product 😊READ MORE,5
Absolutely goodREAD MORE,5
Superb watch best featuresREAD MORE,5
Good niceREAD MORE,5
Good👍 🤟super ❤READ MORE,5
nice productREAD MORE,5
Amazing productREAD MORE,5
I have no received any productREAD MORE,1
Very nice smart band👌👌😀😀READ MORE,4
Wonder full band but the problem is heart rate. It is very slow. It shows the bp very slowly. But over all it is very nice productREAD MORE,4
Nice watchREAD MORE,5
Lock features are awesomeREAD MORE,4
NiceREAD MORE,5
Good productREAD MORE,4
"I loved the band. Detects yo heart rate, calories burnt, no of steps taken. U can even change the wall paper on it. Detects calls and messages when connctd to Bluetooth. Water resistant too. What else wld I want for such a price. It's worth buying. Bettr than mi band 3READ MORE",5
Good🤣READ MORE,3
Battary is to poorREAD MORE,2
Value for moneyREAD MORE,5
GoodREAD MORE,5
Good oneREAD MORE,5
Super dandREAD MORE,5
Good ExperienceREAD MORE,5
OkREAD MORE,5
Low quantityREAD MORE,1
Nice band. Batterylife is very long. I like itREAD MORE,4
Excellent band. Does the job.READ MORE,5
Bad😔😔😔READ MORE,1
Charging system not goodREAD MORE,1
Nice watchREAD MORE,5
Nice.....READ MORE,5
Quality is too poor and charger not workingREAD MORE,1
NiceREAD MORE,5
Wonderful... superb 👌👌👌READ MORE,5
OsmREAD MORE,5
GoodREAD MORE,5
I've orderd during sale That's why I have to say that it woth that price Vry vry valuableREAD MORE,5
Quality is very wellREAD MORE,4
Nice bandREAD MORE,4
Good productREAD MORE,4
Best smart band under budjet... Everyone must tryREAD MORE,5
Amazing 😍 quality and very good battery life......READ MORE,5
Performance is best👍READ MORE,5
Display quality is awesome and it's good and premium looks... But a little issue. Screen will be scratches easierREAD MORE,5
Best product at best priceREAD MORE,5
Its sooo gudd product... I loved it ❤️READ MORE,5
I really like this product. The battery backup is just superb.READ MORE,5
Swinging hand counts stepREAD MORE,3
AwesomeREAD MORE,4
Good product.READ MORE,4
This is Good product but battery is draining fastREAD MORE,5
Nice product...READ MORE,5
Very bad bandREAD MORE,1
NiceeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeREAD MORE,5
It is niseREAD MORE,3
Bed productsREAD MORE,1
Super 💓💓💓💓💓READ MORE,5
Features are good. Battery life also nice but display size is small. It may be large but over all product is goodREAD MORE,4
Best productREAD MORE,5
Very good  thank you flipkartREAD MORE,5
Scratchable displayREAD MORE,5
Nice band.. battery backup is good..READ MORE,5
Excellent product 20 days battery back up👌👌👌READ MORE,5
NyZREAD MORE,4
Nice band I love itREAD MORE,5
GoodREAD MORE,5
Nice product...but the display is little smaller than Mi band 4READ MORE,4
GoodREAD MORE,3
Good productsREAD MORE,5
NiceREAD MORE,5
GoodREAD MORE,5
Techinically all the results is incorrect. battery quality is not good.Bluetooth connection also problem.READ MORE,1
Great product👍. But don't believe in stepcounterREAD MORE,4
Much expensive not so much productiveREAD MORE,1
Nice 👌READ MORE,4
SuperREAD MORE,5
GoodREAD MORE,5
Just buy itREAD MORE,5
Excellent features n gud looking!!!READ MORE,5
Nice for handREAD MORE,5
NiceREAD MORE,5
Super 🥰READ MORE,5
NiceREAD MORE,5
Highly recommendedREAD MORE,5
niceREAD MORE,4
GoodREAD MORE,5
Go for buy itREAD MORE,5
Very bad accuracyREAD MORE,1
NiceREAD MORE,5
Product is good but its took more than 15days to deliver . Make sure that delivery should be fasterREAD MORE,4
Bad product uselessREAD MORE,1
I  am  happy  flipkart  Thank youREAD MORE,5
Nice productREAD MORE,5
Nice and worth for moneyREAD MORE,5
Best QualityREAD MORE,5
Great product almost accurate resultsREAD MORE,5
GoodREAD MORE,3
Awesome productREAD MORE,4
My perfect weight loss coachREAD MORE,5
"Best in class, Worthy product.READ MORE",5
Tottly satisfied 5 star from my side for mi bandREAD MORE,5
Nice watchREAD MORE,4
Love it.... Best productREAD MORE,5
Nice band miREAD MORE,5
GoodREAD MORE,4
"Their is no scope for Music option ,it was not at all connecting to play the music or to search through BandwatchREAD MORE",4
It's a mast smart bandREAD MORE,5
Amazing watchREAD MORE,5
Delivery took 20 days.. worst from flipkart. But product is very good.READ MORE,5
"Nice Product, I love itREAD MORE",5
Super product from MI i love itREAD MORE,5
Good...READ MORE,5
"good..  But workout records are depends on time not on workout, that's why not accurately measured..  Which is unexpected for meREAD MORE",4
It was good and excellent delivery I got delivery before timeREAD MORE,5
It's just awesome and behaviour of delivery man was so impressive. Thanks for quick delivery.READ MORE,5
Very good MI band....READ MORE,5
NICE 👌READ MORE,3
NiceREAD MORE,4
Loving this productREAD MORE,4
So pretty product love this band😍😍😍😘😍😍READ MORE,5
GoodREAD MORE,3
Not goodREAD MORE,1
Nice productREAD MORE,5
Good👍READ MORE,3
"Inaccurate Data, always app get crash, useless productREAD MORE",1
Nice product 👍👌😎READ MORE,5
Good product ordered 2 for mom and wifeREAD MORE,5
Best in this price range. Serves the purpose.READ MORE,5
Love this product..READ MORE,5
NiceREAD MORE,4
Loving this productREAD MORE,4
Excellent productREAD MORE,5
It's a good product. Liked it.READ MORE,5
ThanksREAD MORE,5
Not badREAD MORE,2
Accurate product.READ MORE,5
100% genuine projectREAD MORE,5
